g_m,g_T,g_r,g_q,g_sigma,g_amercall_fde
0.609264469,0.087671233,0.007766987,0.03857368,0.711485922,0.390735531
3.709363474,0.701260274,0.067247529,0.026992844,0.21803973,0
1.331887541,0.049315068,0.038451831,0.023727121,1.518578465,0.042545845
0.413046943,0.528657534,0.062142961,0.029761476,0.220168698,0.586953057
3.158084788,1.199890411,0.007123874,0.047608928,1.23223597,0.209386833
4.863871957,0.451945205,0.03920309,0.032839244,0.123478453,0
0.330760393,0.126027397,0.071002294,0.049011872,0.527336092,0.669239607
3.395563464,1.698520548,0.074632046,0.040422742,0.855184233,0.129238387
0.23891567,0.010958904,0.039440526,0.006124083,1.689112591,0.761120623
2.793119827,0.030136986,0.079561137,0.007423073,1.141466984,6.93E-09
3.683436692,0.049315068,0.033611812,0.007931508,1.486653305,5.71E-06
1.13508695,0.106849315,0.013140962,0.024444123,0.456774833,0.017234023
0.800913587,0.451945205,0.029984839,0.010754797,1.735992056,0.501743838
1.238956094,2.043835616,0.032068403,0.007782296,0.128060779,0.019579648
1.486389018,1.449205479,0.067760934,0.043676697,0.851307285,0.270187642
4.679466784,0.451945205,0.065383669,0.046818752,0.093059635,0
0.468921753,0.27660274,0.061575576,0.049079009,1.729772821,0.592317882
3.882326782,0.27660274,0.005714124,0.019026865,0.144267603,0
2.551037094,1.199890411,0.061170711,0.000582631,1.086527215,0.226041162
0.718198178,1.449205479,0.006203053,0.035236563,1.336698825,0.616944682
0.466604546,0.049315068,0.07764873,0.021978824,0.934877818,0.534103364
1.485678459,0.202630137,0.015640805,0.039689182,1.051495132,0.061512884
2.658378449,2.043835616,0.038697275,0.027470989,0.463639591,0.032544368
2.23435689,0.106849315,0.047466886,0.010810465,0.219682539,0
4.783793313,0.701260274,0.021157745,0.039530151,1.360754065,0.082176694
4.554602113,0.375232877,0.019252923,0.014241503,0.185374332,0
0.538983859,0.126027397,0.003134583,0.025636289,1.894360496,0.505182071
3.666824759,0.030136986,0.033672074,0.049525498,1.034525443,0
4.35469374,1.698520548,0.008431813,0.043254058,0.485099792,0.003114325
3.719398722,2.043835616,0.006407495,0.035744702,0.187473087,1.33E-08
2.235486216,1.046575342,0.024476016,0.018096113,1.015601789,0.178497247
4.286437839,0.068493151,0.057497775,0.017789188,1.082242226,1.55E-08
1.219553532,0.528657534,0.056007166,0.020376796,1.561102244,0.374027152
1.536872088,0.030136986,0.070845685,0.012671593,1.372556155,0.004229794
3.974747133,0.087671233,0.065611912,0.000656346,1.522167689,0.000281779
3.669381572,0.202630137,0.061575576,0.016426119,0.361514338,0
1.931063305,0.202630137,0.072887132,0.030858563,1.495719296,0.078149958
3.522932892,0.010958904,0.048271614,0.040830162,1.386139775,0
4.363215368,0.202630137,0.079152235,0.025153425,1.785240151,0.020460467
1.155729259,2.043835616,0.037821783,0.027821889,1.781083338,0.753347413
2.671573736,0.701260274,0.006600185,0.02876537,0.057627327,0
4.035571533,0.202630137,0.069569743,0.015184815,1.965054511,0.040185742
3.68334572,0.701260274,0.00250609,0.04053986,0.237979062,0
1.796698772,0.087671233,0.04961703,0.042387397,0.858650329,0.001227433
1.946491117,1.449205479,0.011764023,0.020145364,1.795924572,0.603300673
1.701809873,1.046575342,0.00250609,0.019140992,0.241126604,0.001431582
4.781708786,1.046575342,0.013828367,0.010118355,1.352967763,0.165413399
3.638517758,0.030136986,0.076346899,0.032102011,1.763858045,1.58E-06
0.425976984,0.126027397,0.001068484,0.042428914,1.651567423,0.5830941
2.121878986,1.199890411,0.067851678,0.048609404,0.267967062,0.000823488
2.2666218,0.126027397,0.043338032,0.016268304,0.297951205,0
0.710776793,0.068493151,0.050221385,0.026623474,0.460682346,0.289910214
3.72796326,0.27660274,0.026800713,0.043631474,1.397408022,0.018741883
4.519874548,1.199890411,0.045592293,0.019902516,0.131956793,0
2.684974875,0.27660274,0.012821333,0.039567963,0.704345644,0.000630511
4.685336217,1.199890411,0.02986723,0.044997496,1.966545702,0.445853059
2.330428527,0.27660274,0.028098154,0.033780091,0.35201474,1.19E-07
0.819801625,2.043835616,0.02497487,0.010565774,1.887241248,0.829005259
1.61391936,1.449205479,0.060995762,0.005129467,0.983774797,0.335192774
1.66245389,0.068493151,0.038649461,0.030716928,0.882685661,0.001453492
2.637907751,0.106849315,0.042548545,0.040422742,1.135074355,0.000829575
3.669810072,0.126027397,0.009835004,0.026159787,1.249052537,0.000396535
0.918559369,0.087671233,0.036407808,0.009173504,0.113451617,0.083611517
4.263639071,1.199890411,0.05670913,0.019220129,1.877599694,0.447631016
4.310580237,0.010958904,0.038697275,0.047874507,1.346040704,0
3.897016768,0.528657534,0.015371871,0.007057086,1.996913053,0.227355998
4.388607329,0.126027397,0.03209266,0.046520561,1.972093338,0.008626043
4.214913652,1.046575342,0.03760255,0.0240003,1.160644496,0.117457982
4.252288934,0.701260274,0.050497019,0.036530375,0.882685661,0.013632046
4.816278966,1.199890411,0.045397045,0.038657871,1.173231078,0.126570096
1.5030341,1.046575342,0.005044073,0.034264092,1.300102129,0.372478908
4.191405183,0.375232877,0.077055499,0.021990775,0.233165828,0
2.739582404,0.010958904,0.034923176,0.019618471,0.868649217,0
1.608907392,0.126027397,0.028185664,0.016501136,0.103113512,0
2.36373141,0.202630137,0.053002644,0.014809237,0.9948287,0.007061407
1.715240929,0.106849315,0.07651167,0.029071211,1.684089946,0.061628254
4.155807085,0.701260274,0.027967516,0.049033031,1.719260519,0.202328842
3.580899233,0.068493151,0.059830703,0.019261618,1.127944814,9.54E-07
4.22783299,0.068493151,0.041214007,0.047261985,0.643617504,0
4.110166006,0.27660274,0.064849092,0.013235508,0.051003966,0
1.995110889,0.451945205,0.030108228,0.049011872,1.62698144,0.220781535
2.346912108,0.451945205,0.033864127,0.018155524,0.077100274,0
2.495733384,0.451945205,0.02581183,0.036683203,0.708054119,0.007264925
4.953143238,0.126027397,0.043092047,0.035236563,0.720722274,0
2.689635518,0.068493151,0.047868758,0.022557923,0.200077246,0
0.23079474,0.049315068,0.064786109,0.039530151,0.915657271,0.76920526
0.22363205,0.087671233,0.013870605,0.036058287,0.785701376,0.77636795
0.83005255,0.030136986,0.078147629,0.036185506,1.030630733,0.183139152
2.280124188,0.126027397,0.070832796,0.04053986,1.851539412,0.048248829
4.109600271,0.106849315,0.05670913,0.015527555,1.150987164,1.61E-05
3.810604407,0.27660274,0.016188367,0.03386891,0.220168698,0
2.217463336,0.126027397,0.028620078,0.00487709,0.271347336,0
4.960182508,0.010958904,0.030097915,0.030752374,0.257260869,0
3.054119362,0.087671233,0.030078334,0.03890485,1.634225083,0.002938232
3.752238798,0.701260274,0.068108045,0.009608496,0.200077246,0
4.495363684,0.202630137,0.071149455,0.039004225,1.316119858,0.002090196
3.595968155,1.046575342,0.024556624,0.007055177,1.141466984,0.138631504
1.776138829,0.068493151,0.035484063,0.007424524,1.881989634,0.038907587
4.945690673,2.043835616,0.032204913,0.03884361,0.649827316,0.029832001
1.636448402,2.043835616,0.04201493,0.038671003,1.053216314,0.410544784
4.636645571,0.068493151,0.070590994,0.034518124,0.67942051,0
2.16520399,2.043835616,0.05171779,0.044035337,0.984812542,0.313176472
2.517221218,1.046575342,0.06408391,0.02193339,1.101644858,0.193688083
2.658378449,2.043835616,0.033561724,0.013640218,0.128060779,7.79E-09
1.696893486,0.030136986,0.013886808,0.031960092,1.11630602,0.000240492
4.087345037,0.087671233,0.058150811,0.044123631,0.102934455,0
0.77078038,1.199890411,0.017300324,0.018089583,1.184563088,0.540579126
2.587147598,0.106849315,0.05474186,0.00487709,1.348701792,0.003969029
0.425976984,1.199890411,0.071239473,0.044594189,1.352967763,0.702178401
2.756957797,0.068493151,0.072733516,0.028693313,1.424968005,0.000622006
2.493651267,0.375232877,0.053176599,0.01712268,1.259587864,0.067906111
1.435839408,1.449205479,0.037981452,0.038308828,1.253685641,0.44653182
1.895493791,0.010958904,0.002778695,0.025246879,0.552398159,0
1.738647652,0.087671233,0.013985278,0.005202663,0.737518024,0.000524194
4.690040083,0.087671233,0.039857693,0.04720208,0.760681451,0
2.03540775,0.049315068,0.065540851,0.024433522,1.795540743,0.008450821
4.354435773,1.046575342,0.005077841,0.041999481,1.235266801,0.128013119
4.444879053,0.375232877,0.066531992,0.019618471,0.06043835,0
0.636205457,0.451945205,0.054140741,0.041565148,1.238926837,0.475831386
0.729492634,0.049315068,0.026514596,0.01447987,0.051003966,0.270746784
2.156124307,0.202630137,0.004669191,0.004331504,0.40742972,7.19E-07
1.75308585,1.698520548,0.037786624,0.015940473,1.658330932,0.627691814
3.760355621,1.199890411,0.035567592,0.043254058,0.27947168,7.62E-07
0.279751325,0.375232877,0.008600627,0.013464525,1.733484296,0.746008504
4.82649221,0.202630137,0.013273815,0.014325123,0.316382173,0
3.00339004,0.126027397,0.026272845,0.029761476,0.442937406,0
0.299995767,0.106849315,0.043816174,0.046451335,0.384908433,0.700004233
1.566027758,0.451945205,0.078937393,0.039702865,0.450001073,0.012550089
1.172394578,0.010958904,0.024006433,0.043689324,0.790817802,0.000930724
3.436492947,2.043835616,0.021511081,0.003548807,0.271347336,0.000191188
1.577883215,0.068493151,0.018201022,0.005129467,0.748107099,0.000833566
2.812847135,0.049315068,0.024006433,0.047145576,1.062288093,4.71E-07
4.087315752,0.126027397,0.079998263,0.038866087,0.458415955,0
4.371430351,0.451945205,0.001068493,0.014366232,0.503442199,8.30E-07
2.944394017,1.046575342,0.066605963,0.040767273,0.052922041,0
1.112784326,0.126027397,0.030802048,0.017633516,0.324870821,0.011898762
2.726389613,0.27660274,0.008538973,0.031960092,1.742345968,0.094820823
3.115655837,0.27660274,0.038087118,0.021978824,0.54328877,3.86E-06
1.950813334,0.528657534,0.048945237,0.012195271,1.957628588,0.364887812
2.481194094,0.701260274,0.022248595,0.022704455,1.364381282,0.194614609
1.605217477,0.126027397,0.043085784,0.004425388,0.456774833,0.000115298
1.269456296,1.199890411,0.016982584,0.018424033,0.200077246,0.016626423
4.064137188,0.049315068,0.050327024,0.018126701,1.053216314,0
2.821207135,0.451945205,0.007289301,0.035913908,0.67380895,0.002511445
2.770526414,0.27660274,0.016493658,0.037345597,1.996913053,0.13723875
3.172636888,0.126027397,0.07651167,0.024139675,1.915931975,0.021722282
1.921802733,0.049315068,0.048255035,0.002617807,0.378837035,0
3.645440876,0.27660274,0.069245275,0.029519211,0.700469829,4.02E-05
2.521197355,0.451945205,0.071101106,0.025262034,0.229848778,0
0.299995767,1.449205479,0.018431445,0.003763374,1.746996701,0.851392094
3.380017765,0.010958904,0.078188001,0.022686798,1.352967763,0
2.015125098,0.701260274,0.067657928,0.016414047,0.421208444,0.005461659
2.53602396,0.451945205,0.031104803,0.046891697,1.682449325,0.183079005
4.763020766,0.202630137,0.013366928,0.040189774,0.287085961,0
2.925792394,1.046575342,0.007229313,0.024758537,1.059345042,0.136475847
4.123458751,0.451945205,0.072526064,0.0175202,1.398385476,0.052269137
3.756396005,0.701260274,0.005273388,0.049525498,0.267967062,0
4.225823483,0.451945205,0.009621002,0.020358439,0.762758901,0.000703527
3.604188564,0.451945205,0.063428371,0.006256088,0.637038008,0.000366496
1.301742743,1.199890411,0.020763881,0.011290347,1.631963571,0.573613387
2.908205425,0.27660274,0.03946818,0.0431245,1.949443081,0.120564769
2.077605129,0.27660274,0.008549202,0.030501408,0.257162876,6.05E-10
4.509276908,2.043835616,0.013323632,0.047251452,1.456330128,0.404740022
0.95098717,1.449205479,0.048290722,0.025246879,0.782311642,0.376797188
2.620408086,0.010958904,0.074779227,0.014809237,1.015601789,0
4.364662059,0.049315068,0.063214991,0.006757432,1.949729115,7.78E-05
3.129918263,1.698520548,0.017224588,0.039875415,0.67942051,0.059752176
2.791340404,0.202630137,0.029162857,0.028067866,0.257162876,0
3.383840138,0.202630137,0.00250609,0.028341604,0.077575224,0
0.777643993,0.010958904,0.028356654,0.049428763,0.589977613,0.222356007
4.550340967,0.701260274,0.01714605,0.007249241,0.165603184,0
4.101977023,0.049315068,0.030108228,0.049770443,1.996913053,0.000172148
1.627429177,0.375232877,0.003822152,0.034144399,0.184121691,1.38E-07
4.174062618,0.010958904,0.070845685,0.006468041,0.567122045,0
3.788290431,0.049315068,0.038451831,0.010118355,0.643617504,0
2.903898347,0.528657534,0.015261006,0.04450502,0.503828885,0.000267301
1.059544006,1.199890411,0.036093894,0.038703109,0.20625223,0.062327968
0.874136601,1.449205479,0.076020573,0.047449387,1.173231078,0.533172091
2.731881237,0.106849315,0.047487247,0.003548807,0.5887652,5.77E-09
0.312111516,0.087671233,0.012297897,0.02934538,1.079526109,0.687888484
2.4254169,0.701260274,0.005714124,0.03777921,0.227820642,5.25E-08
1.042164401,0.068493151,0.009590468,0.03712228,1.13126801,0.099317121
0.477272561,0.049315068,0.038451831,0.034269498,0.353934843,0.522727439
0.310557104,0.27660274,0.033911132,0.011290347,0.953442958,0.690457654
1.468203291,0.049315068,0.015626131,0.008547056,1.169037889,0.009628635
1.247176811,0.030136986,0.06190832,0.027802956,0.589977613,0.000648672
3.328063302,0.528657534,0.070273489,0.036261989,1.855431125,0.217183348
2.29576076,0.701260274,0.026664723,0.024732912,0.322411568,0.00011489
2.345756143,0.049315068,0.03920309,0.014905925,0.500487724,0
0.731509768,0.451945205,0.03259538,0.015308658,1.321656055,0.447365908
4.715920504,0.030136986,0.061953677,0.044954442,1.513868841,0
4.906890563,1.449205479,0.055953644,0.046451335,0.935920951,0.076212133
3.109125979,1.449205479,0.005630019,0.040062676,0.324870821,0.000227586
1.264904621,0.528657534,0.048031103,0.027884902,1.695892366,0.396177234
3.036156066,0.375232877,0.067109887,0.007965939,0.543225443,7.66E-05
3.34917721,0.106849315,0.020150698,0.006844708,1.217398859,0.000242721
3.762789383,0.701260274,0.021161705,0.04630929,0.915657271,0.022028405
2.996332143,0.106849315,0.070725792,0.03850754,1.116725554,0.000239715
1.298717953,1.199890411,0.066531992,0.025059627,0.835739524,0.277912232
3.816396551,0.451945205,0.069975835,0.044042545,0.626040045,0.000166209
3.260387057,1.199890411,0.029468946,0.00512276,0.797217508,0.062820423
3.819547145,0.701260274,0.001392984,0.048609404,0.591541584,0.00076472
4.18281456,0.701260274,0.060749035,0.039439135,0.57969911,0.000467821
0.308646865,1.698520548,0.049158432,0.030661062,0.665329206,0.699520875
1.954905692,0.087671233,0.071773816,0.013263147,0.51040031,2.37E-07
3.86984028,0.106849315,0.077897897,0.012501141,0.354044187,0
1.970498383,0.701260274,0.074249154,0.004425388,0.584839646,0.030558728
3.842840788,0.451945205,0.000973197,0.02212066,0.503442199,4.32E-06
3.217611054,0.068493151,0.000767333,0.049556786,0.374294771,0
1.088982118,0.126027397,0.069640013,0.026118032,0.824524266,0.083834736
2.420951781,1.199890411,0.016646624,0.047251452,1.686048175,0.448746396
4.994201427,2.043835616,0.027029188,0.032271867,0.824524266,0.085723479
1.33589612,0.202630137,0.006484188,0.030871865,0.824519635,0.05073719
0.398226262,1.449205479,0.07651167,0.025246879,0.320969454,0.609545773
3.180533293,0.106849315,0.058756384,0.025059627,1.678447814,0.006077608
4.421889434,0.010958904,0.077722808,0.033524513,1.369493778,0
0.641718681,0.068493151,0.043917758,0.024869643,1.507174661,0.378772534
0.483599121,1.199890411,0.009621002,0.032301473,1.232598342,0.65067543
1.587118403,1.698520548,6.94E-05,0.000582631,1.782225023,0.693046934
1.0692035,0.375232877,0.059240681,0.038895912,0.952555749,0.203640966
0.9887872,0.375232877,0.027461513,0.021356252,1.325499453,0.316673044
0.909044123,0.701260274,0.057247838,0.02464639,1.387098536,0.464147306
2.670135367,0.010958904,0.079628183,0.046203329,0.790817802,0
1.126398513,1.046575342,0.033561724,0.034269498,1.090078993,0.377142707
4.126175716,0.202630137,0.003822152,0.026806631,0.17660586,0
3.775623068,0.049315068,0.013273815,0.027013038,0.860217374,0
1.363589092,1.449205479,0.026800713,0.001425697,0.676414333,0.226985577
4.684340737,0.126027397,0.043094029,0.02193339,1.387098536,0.000247751
4.534047859,1.698520548,0.008289633,0.020774692,1.26320094,0.264583668
2.786795875,2.043835616,0.02581183,0.043676697,0.33450128,0.003385814
3.44421301,0.27660274,0.011995495,0.029733731,1.903318307,0.086222546
1.357349487,0.068493151,0.006203053,0.04731391,0.236161414,4.14E-09
2.778235687,2.043835616,0.028860284,0.03857368,1.216898714,0.380457491
4.329748307,0.010958904,0.028201366,0.018882999,0.720722274,0
0.458151384,0.049315068,0.052794782,0.049738854,0.20625223,0.541848616
1.921923752,1.449205479,0.063017527,0.044995079,1.691027269,0.558376486
3.765403338,0.010958904,0.009859706,0.017950928,1.579549153,0
2.702058312,0.126027397,0.0271336,4.80E-05,1.124636869,0.001370073
3.312262621,0.528657534,0.069049827,0.023998552,0.651925513,0.001734895
0.616636234,1.199890411,0.067909314,0.007249241,1.592856064,0.711089616
0.855660027,0.528657534,0.005305657,0.030871865,0.324870821,0.16970291
2.787699584,0.202630137,0.021158276,0.0431245,1.336698825,0.016618985
0.624240597,0.375232877,0.041214007,0.04159799,1.946685836,0.569254528
1.254873032,0.27660274,0.032204913,0.021802026,0.593262425,0.047204465
2.120303683,0.451945205,0.037089211,0.028211386,0.979887423,0.057881234
4.750671396,0.202630137,0.0556053,0.04162722,0.896086882,1.02E-05
1.932399676,0.528657534,0.004712687,0.017789188,1.887818768,0.340797515
3.440729414,1.199890411,0.020491048,0.032928595,1.073893614,0.139767396
4.978197649,0.126027397,0.071149455,0.030111363,1.887818768,0.004013124
3.887847341,0.068493151,0.05670913,0.018744385,1.816085359,0.000584486
2.18079683,0.701260274,0.049471231,0.03629564,1.979106538,0.420101576
1.767114498,0.068493151,0.03176552,0.004990787,0.146639981,0
1.312537332,0.701260274,0.00883053,0.045262082,1.673709452,0.43278691
3.383257938,1.698520548,0.02497487,0.001868024,0.119315424,0
4.906035505,1.449205479,0.063214991,0.011461554,0.732444715,0.029897827
4.267289462,2.043835616,0.048255035,0.044594189,1.424968005,0.411264527
1.882008974,0.27660274,0.04811494,0.01623023,0.958402387,0.034267282
0.346936177,1.449205479,0.03209266,0.046520561,1.336698825,0.744449852
0.935668146,0.27660274,0.005866976,0.025246879,0.133069155,0.067660526
1.901327014,0.375232877,0.04787556,0.020174603,0.874672309,0.041133208
3.808901692,1.449205479,0.028620078,0.02796835,1.631963571,0.420050795
2.496695355,2.043835616,0.015442379,0.004990787,0.959950188,0.289496835
4.932879623,0.451945205,0.029468946,0.046786367,1.89625096,0.119650931
0.387385573,0.010958904,0.021645423,0.037459501,0.079251531,0.612614427
2.583562361,0.030136986,0.064328434,0.001286171,0.052416463,0
1.769026847,0.010958904,0.00807076,0.015308658,0.413625345,0
4.26077458,0.528657534,0.01021949,0.011016043,1.325499453,0.052240103
2.202931792,2.043835616,0.072526064,0.006631219,1.951183505,0.768470123
1.652133759,1.449205479,0.007609293,0.010435481,1.150987164,0.382468945
0.376157303,1.449205479,0.008073677,0.048766861,0.119156578,0.623842697
3.149653547,0.126027397,0.010546218,0.045691267,1.372556155,0.002554242
1.71373112,0.375232877,0.03209266,0.040315228,0.756689015,0.034808883
4.231027281,1.698520548,0.069072419,0.028456858,0.532109507,0.011149207
0.992005496,0.087671233,0.073627616,0.049011872,0.15992621,0.024188765
1.843347259,0.126027397,0.017109295,0.001484872,0.469736913,7.05E-06
4.383820326,1.046575342,0.072402783,0.033378748,0.900058563,0.042789667
1.573412871,0.126027397,0.033672074,0.048766861,0.664025349,0.002987351
2.132716312,0.202630137,0.077667712,0.013627055,0.894186824,0.006951102
0.510342805,0.375232877,0.060507048,0.013204051,0.724210002,0.503920716
1.878199614,1.199890411,0.04201493,0.039874565,0.879636116,0.18367915
3.078712583,1.449205479,0.079677477,0.048609404,1.754295273,0.504430672
3.636060246,0.010958904,0.05605439,0.045201631,1.605074241,0
0.386517712,0.375232877,0.00569476,0.008885306,0.715188529,0.614011825
4.677893791,0.528657534,0.047668487,0.046945637,0.617359385,6.73E-05
0.599146717,0.010958904,0.004712687,0.008879386,0.098112758,0.400853283
1.372813605,0.27660274,0.039753014,0.019688887,0.681665672,0.043352583
2.607025188,0.202630137,0.015913194,0.011721246,1.402461013,0.026885968
3.153265573,0.010958904,0.007223002,0.001484872,1.58297541,0
3.432499463,1.698520548,0.009859706,0.041483714,1.358631308,0.348582647
1.961073505,1.449205479,0.060693335,0.002465594,1.784696469,0.625445238
0.940435198,2.043835616,0.055044697,0.041441115,1.205746678,0.591359461
4.670172187,0.068493151,0.021161705,0.006056589,0.958899334,0
3.055621699,0.27660274,0.037812042,0.031244222,0.939111259,0.003333958
3.242767609,0.27660274,0.03399584,0.017814297,0.717432474,0.000164067
2.231461939,0.126027397,0.037604056,0.014263309,0.610661948,8.75E-06
2.187448051,0.202630137,0.021161705,0.029791835,1.299546996,0.033993146
2.37692418,0.701260274,0.007289301,0.002617807,1.878919309,0.376979689
2.929319912,0.701260274,0.062308048,0.0175202,1.123208391,0.097532607
1.025913587,1.698520548,0.016392331,0.026316085,0.67942051,0.317481412
3.044292011,0.126027397,0.038696223,0.001447226,0.198828593,0
0.238661119,1.449205479,0.071109131,0.043631474,1.998256832,0.872273064
3.08977926,0.030136986,0.037846317,0.043602828,1.391914466,1.27E-07
4.573382274,1.046575342,0.036092928,0.009446086,0.146141091,0
3.530107645,1.698520548,0.072708991,0.036551574,1.837313711,0.578193444
0.400986476,0.049315068,0.060749035,0.033378748,0.158762596,0.599013524
3.52381104,2.043835616,0.025680655,0.011234065,1.754295273,0.626206389
1.279006546,0.049315068,0.014387021,0.035810519,1.253031509,0.032078153
3.902267319,0.087671233,0.071125379,0.006055227,1.107268727,2.49E-06
2.421093787,0.106849315,0.072887132,0.040062676,1.837313711,0.028442024
1.808813972,0.528657534,0.066911639,0.035692381,0.314810849,0.000553586
2.78012362,0.106849315,0.02746357,0.00573363,1.594901494,0.008050519
4.731619279,1.199890411,0.023775162,0.01150909,0.715188529,0.014542597
1.509829959,0.106849315,0.05855395,0.015663518,1.138890627,0.031258353
0.514024185,0.27660274,0.015223153,0.01812147,1.684089946,0.561437095
4.975852782,0.106849315,0.00827254,0.018089583,0.545831089,0
4.331278043,0.375232877,0.07135656,0.029364772,0.527680671,4.49E-07
3.252107134,1.046575342,0.042666802,0.045254084,0.787256141,0.041225239
4.751724255,0.068493151,0.059398525,0.004048634,0.819789355,0
3.721385727,0.106849315,0.013950875,0.027821889,0.133069155,0
3.915710635,0.087671233,0.02193735,0.025527482,0.052416463,0
1.97488165,0.27660274,0.033135169,0.023998715,1.965054511,0.204157728
4.389114734,1.449205479,0.072022967,0.018008377,1.950111814,0.549186818
2.905050163,0.701260274,0.001476289,0.0294771,0.366037372,2.46E-05
4.398022585,0.375232877,0.001476289,0.004975693,1.468325743,0.035619833
3.091537513,0.049315068,0.054674748,0.005874134,1.259587864,3.11E-06
4.681040726,0.010958904,0.051215905,0.034362874,1.784696469,0
1.216015388,0.010958904,0.041215791,0.017843189,1.33532428,0.005675017
1.033865673,0.451945205,0.065937865,0.001304519,1.171256713,0.303691618
0.725229644,2.043835616,0.013366928,0.030163792,0.181833937,0.274824647
4.975852782,1.698520548,0.032565363,0.01623023,0.704345644,0.031671251
3.670713042,0.030136986,0.067109887,0.029217785,1.22298609,0
1.707008148,0.701260274,0.071360582,0.030526191,0.55467095,0.040052165
3.467613967,1.698520548,0.070980476,0.016501136,1.877599694,0.616214148
1.058617445,1.046575342,0.028813869,0.032102011,0.227820642,0.065890664
1.405068056,0.27660274,0.048974199,0.04159799,1.361978183,0.166644272
3.174286391,1.449205479,0.059672192,0.018263293,1.961791594,0.599589534
3.748747551,0.126027397,0.051696969,0.037480359,0.505120276,0
1.747174479,1.046575342,0.067851678,0.044022061,0.479895556,0.042222584
0.754263458,0.202630137,0.05673635,0.020110116,1.223521998,0.337708568
0.998713434,1.449205479,0.038486398,0.014723442,1.897033768,0.738373762
4.425295011,0.087671233,0.035355088,0.025262034,1.734570859,0.000579676
0.266347845,1.046575342,0.031307112,0.035810519,0.128060779,0.733652155
0.741256112,0.030136986,0.03468979,0.00845275,1.761750013,0.281804014
2.809147746,0.202630137,0.007766987,0.033297605,1.116725554,0.005588702
4.598512235,1.698520548,0.065444663,0.023248479,1.69160957,0.48639147
0.201808493,0.106849315,0.053139093,0.014308464,1.270985731,0.798191506
4.350052159,1.199890411,0.003134583,0.0183117,0.584839646,0.004300551
3.455159414,0.701260274,0.004649726,0.019685399,0.676414333,0.00477919
2.331030581,0.010958904,0.031737542,0.037251375,1.839049798,3.39E-07
1.239478967,1.449205479,0.063727465,0.035744702,1.053216314,0.409649321
4.559729805,0.010958904,0.06821709,0.045595128,0.556808302,0
3.107886285,0.068493151,0.056166153,0.038895912,1.528692141,0.000473886
4.707062212,0.068493151,0.007223002,0.045489692,1.135074355,1.01E-08
2.40374853,0.010958904,0.008289633,0.044800238,0.054515422,0
0.234108719,0.528657534,0.001000972,0.046786367,1.686048175,0.784099128
1.430560519,0.375232877,0.024868726,0.03099889,0.227820642,0.00024775
2.21801107,0.701260274,0.076449866,0.041999187,1.512638105,0.269747387
1.051438872,1.449205479,0.072052226,0.021124437,1.231646493,0.532250286
4.47067636,0.202630137,0.009853663,0.043012946,0.052592812,0
4.234112035,0.106849315,0.038649461,0.002465594,0.080836719,0
0.819439706,0.126027397,0.043085784,0.022823977,1.782225023,0.326991157
3.208110844,0.126027397,0.056877432,0.013235508,1.300449748,0.001551015
3.915710635,1.449205479,0.07919541,0.021266758,1.304847592,0.282158001
1.503568431,0.126027397,0.026664723,0.038377602,0.481419664,0.000575408
2.7417196,0.27660274,0.056007166,0.011555794,1.901417506,0.125518477
4.559729805,0.528657534,0.034539871,0.025261173,0.796546826,0.001622405
1.33337254,1.199890411,0.055177134,0.017258281,0.15992621,0.00731761
2.972094912,0.049315068,0.075275935,0.049542979,1.936163251,0.00132261
2.809147746,0.106849315,0.075430388,0.014905925,1.030640996,0.00018004
3.687999044,1.698520548,0.019162011,0.009109122,0.643964092,0.039819803
3.528487901,1.449205479,0.024046355,0.016501136,1.654019718,0.451090717
1.819831376,0.202630137,0.041705597,0.014366232,0.102934455,0
3.502549178,0.451945205,0.00447404,0.012195271,0.102934455,0
0.462109869,0.010958904,0.072642488,0.030351203,1.420117012,0.537929666
1.481178725,0.27660274,0.052667061,0.041190801,0.27947168,0.000209239
3.944486179,0.528657534,0.069049827,0.049525498,0.879636116,0.006927493
0.254055823,0.030136986,0.063135043,0.036788607,1.005197129,0.745944177
0.479941566,0.049315068,0.015709613,0.017754744,1.583595599,0.521416533
4.658110743,1.449205479,0.030435855,0.035913908,1.26320094,0.211141506
0.481217574,2.043835616,0.037308459,0.007649634,0.12908229,0.538575456
1.675528738,1.449205479,0.071197426,0.008812912,0.958899334,0.31467515
1.430442579,0.451945205,0.025161872,0.001123091,1.874263152,0.378557701
2.934850778,0.451945205,0.064754867,0.017545647,0.40742972,5.90E-06
2.368417387,0.126027397,0.036407808,0.049895368,1.326779272,0.009246434
2.81423508,0.087671233,0.011764023,0.003288561,0.550428502,0
2.90931176,0.202630137,0.035978425,0.030526191,1.229031722,0.008985265
3.521854584,0.375232877,0.063428371,0.036058287,1.208777622,0.024067696
4.000330136,1.698520548,0.073627616,0.008712364,0.197878973,3.28E-08
2.052364684,0.068493151,0.02746357,0.007853097,0.183000928,0
0.89518136,0.087671233,0.03946818,0.013293949,1.185567879,0.191793511
1.648395677,1.046575342,0.017799555,0.010435481,1.616772035,0.483162189
3.280074492,0.451945205,0.061575576,0.038077364,1.052465144,0.023536452
3.294830537,2.043835616,0.00883053,0.026503391,1.118498856,0.298763526
3.251661655,1.199890411,0.005714124,0.042016297,1.922277895,0.48710551
4.924647416,1.199890411,0.010387668,0.043416725,1.059345042,0.08001299
