g_m,g_T,g_r,g_q,g_sigma,g_eurocall,predict_ann,error_ann
3.171877008,0.531770604,0.043057049,0.000727159,1.817176152,0.223390639,0.20853081,0.014859825
3.770638511,0.670756268,0.017465345,0.002050689,0.222994294,0,-0.000665457,0.000665457
2.861342769,0.951555982,0.022257299,0.010722951,0.064770676,0,-0.000542957,0.000542957
0.93729905,0.055296059,0.04842836,0.002222587,0.514708965,0.086247982,0.08111599,0.005131991
4.686861392,0.406737766,0.019211625,0.028129137,0.547492227,0,-0.000321998,0.000321998
3.733657864,0.860287007,0.038377695,0.035355701,1.686853937,0.273518335,0.27023098,0.003287356
2.861342769,0.160763643,0.053260535,0.037237852,1.550263457,0.018995038,0.015765889,0.003229149
1.749460461,0.265647678,0.060188109,0.046804852,1.014193256,0.049181832,0.041158978,0.008022855
1.122263061,0.043962102,0.021252344,0.030380942,1.934819015,0.11588312,0.13590766,0.020024545
4.489343432,1.291543146,0.079577545,0.008154305,1.516248325,0.323514866,0.33814985,0.01463498
1.45148273,0.523251193,0.004659338,0.029144497,1.576650098,0.319523543,0.3243104,0.004786849
1.813028424,1.770536963,0.065921628,0.033571746,0.396637846,0.051148371,0.062500365,0.011351994
0.840157223,1.224922095,0.064852394,0.045746546,1.326205087,0.550435729,0.54584306,0.004592664
1.844165252,0.875839729,0.030503769,0.018432255,0.781395709,0.107921064,0.115200005,0.007278942
1.816836506,1.881015534,0.041281627,0.024483769,0.521894249,0.106860369,0.10511936,0.001741006
0.775647992,0.937977674,0.068788681,0.027442117,1.036328239,0.463212625,0.44593295,0.017279671
4.865075975,0.499446487,0.065150579,0.019951421,1.27122072,0.030109192,0.030692752,0.00058356
3.899343833,1.728615204,0.000156432,0.010680152,0.12734795,0,-0.000369674,0.000369674
0.871369043,1.85003836,0.04991648,0.010337914,1.132744262,0.59324378,0.58849275,0.004751029
1.192390916,1.989280791,0.056643036,0.030289455,1.073308746,0.492393117,0.49276587,0.000372757
2.632449277,0.935224586,0.060056397,0.028592846,1.881669681,0.444404445,0.44447616,7.17E-05
1.229386215,0.017166876,0.068206832,0.034005003,1.371024536,0.012415999,0.046599783,0.034183784
3.247616355,0.939571532,0.030565852,0.027416389,0.409319888,0.000299421,-5.27E-05,0.00035215
4.688507994,1.047862207,0.022929039,0.024782894,1.326205087,0.156274309,0.15090413,0.005370175
1.320822456,0.055296059,0.061630703,0.004595454,1.710198377,0.06695009,0.066457264,0.000492826
0.60512356,0.180772164,0.071743739,0.038598601,0.401324312,0.395774421,0.4026357,0.006861272
1.324150888,0.833807642,0.010194502,0.037804456,1.352460667,0.370226803,0.36372802,0.006498787
3.444834689,1.741444496,0.005429192,0.017381287,1.176231351,0.279655788,0.27622136,0.003434424
1.208400901,0.609105804,0.025766896,0.016242245,1.286565058,0.325584289,0.3281162,0.002531919
1.046616969,0.069810658,0.030031171,0.029798168,1.946604833,0.184786862,0.18422806,0.000558799
3.404213343,0.031751937,0.016727263,0.000136034,1.398911445,0,-0.000367685,0.000367685
2.837243167,1.009009386,0.017300976,0.046863938,0.177471934,0,-0.000307539,0.000307539
3.983360035,0.892310994,0.071724558,0.027416389,0.082605578,0,-0.000521479,0.000521479
1.142558164,1.67977678,0.076168107,0.01444208,0.344033162,0.160502887,0.15495662,0.005546263
0.938846926,0.80969602,0.021252344,0.016641589,0.628503007,0.245904417,0.2422912,0.00361322
1.192549849,0.588363807,0.007541517,0.010012073,1.089540696,0.26423242,0.2673298,0.003097392
3.288186792,1.198039194,0.010061606,0.040519162,0.063893776,0,-0.000655562,0.000655562
4.370484564,0.704864303,0.042750729,0.00362717,1.828581554,0.244485414,0.24171244,0.002772978
1.977200255,0.951000521,0.000560276,0.039060183,1.326106718,0.290151453,0.2906756,0.000524157
4.074915903,0.301816139,0.006959769,0.000189375,0.757796166,8.03E-05,-0.000404744,0.000485043
1.469193668,1.174644652,0.076364037,0.028129137,1.183849408,0.380848847,0.3818124,0.000963547
3.671514572,0.854776542,0.049816042,0.042971027,0.440875539,0.00014897,-0.000102018,0.000250988
4.842632039,0.414693008,0.014839137,0.028846403,0.895214172,0.001104359,-0.00012049,0.001224849
0.826907956,0.099411546,0.012457008,0.010202179,1.963820391,0.318418747,0.306264,0.012154734
1.517956799,1.628041699,0.030031171,0.038320285,0.787673691,0.243175103,0.23998235,0.003192751
1.083005208,0.512972416,0.05099181,0.003268546,0.49438755,0.117652062,0.099536575,0.018115487
0.295913792,1.124288171,0.044441638,0.045271773,0.704745666,0.676861179,0.66710526,0.009755921
0.978722198,0.556456075,0.036659738,0.035243454,0.883977777,0.261515311,0.25477687,0.006738446
1.202327449,0.858571,0.068860147,0.007062765,0.257061573,0.045981749,0.054118533,0.008136784
3.53409197,0.11212903,0.051029253,0.003542274,1.416212393,0.001079292,-0.000113661,0.001192954
2.923341518,0.246496516,0.077787942,0.041768526,1.69074225,0.064955211,0.053461574,0.011493637
1.189596349,0.339608146,0.067696387,0.028292497,1.760498461,0.340647914,0.34016097,0.000486949
3.404168682,0.199615218,0.05749122,0.038365519,0.857622757,0.000133924,-0.000146454,0.000280378
3.008838566,1.764390109,0.000667791,0.030540487,0.215239444,0,-0.000270314,0.000270314
4.267830559,0.759475303,0.015114322,0.036402416,1.503070591,0.15206559,0.14948423,0.002581358
1.337204378,1.716336794,0.038824411,0.014144338,1.811439204,0.716732322,0.70780253,0.008929788
2.861184293,1.57544573,0.010194502,0.030681526,0.997143197,0.194854917,0.20131606,0.006461142
1.641561518,0.288042307,0.000701604,0.001171258,0.228995684,0,-0.000157337,0.000157337
3.325282641,1.308648306,0.016754504,0.036490071,1.993205535,0.540751007,0.5393243,0.001426723
1.067166258,1.592894116,0.068254643,0.017892363,1.112145852,0.50624278,0.4955419,0.01070088
3.381583322,0.94647674,0.017143982,0.008228581,0.99113848,0.081072041,0.08437829,0.003306246
4.069979508,1.395619163,0.077045508,0.044986937,1.574448719,0.366893939,0.36069855,0.006195388
4.651422252,1.73611864,0.022488008,0.020668843,0.319608617,2.82E-05,-0.000200843,0.000229016
1.398024508,1.562816488,0.074957274,0.047606478,0.385825507,0.085205408,0.07565128,0.009554128
3.477791458,1.634220685,0.06860858,0.013094934,0.440875539,0.007058034,0.007985304,0.00092727
2.818268212,1.563155437,0.026664169,0.036532342,1.356773764,0.365467941,0.36245003,0.003017907
2.363658449,1.030120982,0.05874613,0.032657155,1.204795769,0.238355812,0.23458734,0.003768471
1.592734156,1.590486286,0.038523713,0.005444909,0.472528455,0.102453104,0.09799727,0.004455833
0.826907956,0.909045669,0.01895099,0.032851941,0.224000115,0.179311473,0.19175898,0.012447502
2.144374586,1.854195896,0.06946483,0.028347375,0.103403069,0,-0.000252414,0.000252414
2.236750985,0.954912342,0.054567489,0.007855453,0.175227299,0,-0.000300638,0.000300638
2.702929189,1.47421071,0.071743739,0.031235443,0.11690616,0,-0.000214934,0.000214934
0.384116434,0.013822437,0.069977729,0.013207625,1.173703013,0.616072383,0.6065895,0.009482887
3.41660231,1.066853053,0.02394184,0.013100837,1.40282964,0.251711603,0.25675568,0.005044077
2.808871021,1.445609367,0.054555911,0.022520038,1.383112951,0.374933171,0.38260385,0.007670682
1.083005208,1.548619087,0.070559874,0.046018192,1.496872851,0.596884336,0.59202194,0.004862394
1.361489944,1.797030392,0.03835281,0.041520326,1.5083761,0.591408308,0.59682405,0.005415742
2.028269019,0.966813246,0.005743953,0.042456907,1.899564915,0.491216083,0.49663767,0.00542159
0.823087652,0.93249079,0.0748025,0.000818236,1.843078516,0.673843851,0.6761016,0.002257774
3.747750677,1.899980625,0.050904528,0.043822207,1.435876057,0.410435985,0.41544768,0.005011697
1.031817639,0.360320118,0.019194305,0.01049431,0.870782505,0.194391764,0.19182661,0.002565152
2.40549239,1.548813365,0.061677047,0.017798254,0.347253388,0.007322112,0.003381835,0.003940277
2.012483192,1.33898143,0.023741259,0.034005003,1.429802001,0.421879645,0.42400262,0.002122972
2.387388152,0.063375153,0.049879492,0.041279975,0.916919935,0,-0.000286398,0.000286398
0.883796531,1.357793164,0.069689414,0.00244001,1.962646952,0.770924199,0.77053475,0.000389445
1.938774714,0.723722819,0.021997699,0.045740956,1.725026511,0.366180409,0.3573629,0.008817513
0.883796531,0.588363807,0.038841413,0.043317134,1.331164293,0.416637805,0.4167244,8.66E-05
2.517367326,0.815215921,0.044052351,0.028292497,0.335970674,0.000176138,-0.000110274,0.000286412
1.454188511,1.344560372,0.030153854,0.003824312,1.190570358,0.424360478,0.42299625,0.001364225
4.71249915,1.942116319,0.031765224,0.047980875,1.231369362,0.265966097,0.2571698,0.008796284
4.095064247,0.594348847,0.020074085,0.035173462,0.532599676,5.60E-05,-7.15E-05,0.000127467
3.082897506,0.780655553,0.050697428,0.029984444,0.922889915,0.052282283,0.052338175,5.59E-05
3.581286324,0.909045669,0.023753838,0.003958119,1.728693698,0.325351854,0.33044901,0.005097161
3.581286324,1.745757012,0.073268568,0.044567003,0.978380044,0.178235193,0.18622942,0.007994229
2.837243167,0.446675587,0.06387519,0.015595381,1.726739767,0.178248555,0.17443863,0.003809929
0.820780991,1.849066823,0.019293854,0.021944349,1.671563582,0.737657114,0.7301791,0.007478043
4.299364271,0.403368228,0.037305905,0.025427367,1.517188973,0.052133852,0.051223427,0.000910425
1.738420246,0.440812769,0.057173656,0.018538334,0.206241058,0,-0.000357566,0.000357566
3.912834732,0.526793397,0.074406722,0.020253025,1.132744262,0.032668588,0.025143167,0.007525421
3.757873685,1.43417397,0.012475796,0.035798431,0.387891663,0.000426827,-0.000253438,0.000680265
1.732734454,1.581663052,0.026790461,0.011412342,1.919595148,0.695689398,0.6860304,0.00965901
3.113051383,1.767107407,0.064559984,0.016294957,0.402635175,0.00802525,0.00659291,0.00143234
0.654638052,1.013380093,0.079475653,0.003109737,0.684320891,0.463345359,0.45442358,0.008921783
3.200280513,0.004720833,0.054364479,0.046466029,0.863022537,0,-0.000531141,0.000531141
1.218326748,1.491229124,0.06825725,0.013551313,1.374705645,0.563762979,0.56297076,0.000792221
1.920326603,0.914518893,0.060141158,0.008052048,0.563044201,0.046262601,0.06226503,0.01600243
2.699128804,1.782280063,0.037633704,0.037751913,1.392319317,0.430259451,0.4369662,0.006706759
4.717153626,0.024900386,0.04366793,0.047186276,0.655573234,0,-0.000449179,0.000449179
2.082466079,1.09865215,0.071038484,0.047520095,1.59222842,0.425196415,0.4202019,0.004994517
3.145354188,0.556968858,0.018067236,0.040842475,1.565402879,0.15496111,0.1540416,0.000919506
4.250885863,1.79108481,0.061900358,0.007996932,0.628810743,0.035081688,0.02889763,0.006184058
1.868634056,1.234003039,0.048816992,0.0457011,0.613428279,0.083327648,0.07522644,0.008101207
3.425174179,0.320358975,0.068254643,0.021944349,0.368881481,0,-0.000524332,0.000524332
4.135992067,1.988037427,0.05975453,0.040842475,0.595374463,0.030117061,0.029708104,0.000408957
2.023904236,1.149287862,0.038574195,0.016958668,0.661325563,0.084503067,0.084479585,2.35E-05
3.278751601,0.715048902,0.033929566,0.012757481,0.474566035,0.000353397,-0.000267368,0.000620765
4.783008033,1.342058114,0.039190986,0.043735564,0.071037233,0,-0.000479885,0.000479885
2.114791186,0.518046152,0.019070296,0.045271773,0.293735342,1.14E-05,-0.000166938,0.000178385
3.008838566,0.937217008,0.078670324,0.011703414,0.346554066,0.000149269,-0.000347229,0.000496498
2.387388152,1.35241848,0.008747088,0.040623368,0.716889332,0.081504631,0.06871103,0.012793604
4.468051651,0.413891464,0.000486366,0.020668843,1.459465592,0.04203007,0.038608853,0.003421217
4.782118646,1.895614445,0.079550084,0.023495352,1.960552303,0.63555556,0.6402991,0.004743522
1.917086623,1.079317269,0.022257299,0.047874268,1.326205087,0.32655239,0.3210093,0.005543082
2.517820577,0.657013811,0.043738782,0.010041475,0.796575336,0.035904245,0.034454763,0.001449482
0.204557835,0.611425772,0.07509178,0.007320728,0.857622757,0.800860985,0.7952385,0.00562249
3.910404371,0.694151555,0.049676149,0.02545497,1.799793444,0.245584872,0.23647985,0.009105023
2.28702064,0.714974456,0.026133444,0.044121358,0.608270884,0.015892628,0.016503736,0.000611109
1.190504863,1.923093829,0.055150646,0.029984444,1.339563214,0.589511072,0.596593,0.007081951
2.517820577,0.657013811,0.01390451,0.010479218,1.595773286,0.253385794,0.2550235,0.001637715
2.736960154,1.137765162,0.055150646,0.021210546,1.301964608,0.276133255,0.27111652,0.005016731
0.97227934,0.422788185,0.013691159,0.016852045,0.082605578,0.036663561,0.041143447,0.004479887
1.350961071,1.770536963,0.038974783,0.012766338,1.303060071,0.551314581,0.5467084,0.004606176
3.278751601,0.458827237,0.010264297,0.02729135,1.033763613,0.021585557,0.017847266,0.003738291
2.53080595,0.059299217,0.035181351,0.046978378,1.715349783,0.002967191,-8.58E-05,0.003053001
4.389526206,0.302332675,0.02639803,0.034146313,1.665567462,0.03921524,0.044420622,0.005205383
1.920882453,1.482541662,0.049451674,0.035266346,0.646994486,0.117356501,0.10730134,0.010055161
2.312851418,1.031120213,0.009215334,0.00905525,0.567747934,0.027411224,0.012604512,0.014806711
1.002748907,0.738021706,0.036991478,0.025069481,1.187239636,0.384591524,0.3896258,0.005034264
4.976803205,1.046603075,0.023340102,0.032397847,0.707689315,0.006679657,-2.68E-05,0.006706417
1.916962028,1.333574421,0.01390451,0.030677876,1.176305574,0.323995563,0.31589893,0.008096638
2.873725067,0.655425267,0.035227954,0.011544622,1.936179923,0.336168482,0.3282098,0.007958694
2.144374586,1.431516906,0.002938317,0.02785338,0.342548452,0.005625718,0.001344181,0.004281537
2.814162064,0.499446487,0.012397585,0.025913607,0.699281128,0.005080043,0.00764296,0.002562917
4.951026598,0.892310994,0.076040547,0.018625255,0.300430565,0,-0.000342636,0.000342636
1.314311922,1.462591596,0.025834037,0.045348671,1.110665787,0.395181124,0.3895659,0.005615209
1.959850487,0.934917378,0.075788925,0.018318151,1.566026084,0.402961854,0.40041158,0.002550278
3.885130019,0.093946098,0.055885467,0.013612119,0.835451514,0,-0.000358402,0.000358402
2.080776468,1.205402939,0.06263371,0.031473265,1.788073702,0.532218749,0.5294524,0.002766366
3.910404371,1.510012654,0.00515129,0.010621214,1.686853937,0.462184236,0.4660063,0.003822073
1.398024508,1.595454866,0.022134684,0.027026996,0.449007573,0.105645804,0.10377887,0.001866935
2.887973403,0.150073228,0.024753,0.006300428,0.79312934,3.78E-05,-0.000248101,0.000285906
2.495125489,0.412568238,0.009359398,0.022334533,1.459853793,0.118667532,0.11348861,0.005178924
1.320132182,0.829435537,0.065855082,0.041625324,1.764896635,0.505492191,0.5021493,0.003342907
3.411538196,0.455926869,0.048345388,0.010158396,0.238357476,0,-0.000725353,0.000725353
4.901307051,1.87420425,0.009914979,0.038783618,0.679222009,0.028056556,0.03155752,0.003500963
4.611365412,0.206312136,0.002938317,0.025128154,1.301964608,0.001830371,-0.000146242,0.001976613
1.718105407,1.767107407,0.017266323,0.009873037,0.997143197,0.353314455,0.35549566,0.002181207
1.588415632,0.77879348,0.056643036,0.032544674,0.452415611,0.032143014,0.021172626,0.010970388
3.288186792,1.430009406,0.077553485,0.036530447,0.621909894,0.032968641,0.037650544,0.004681903
0.890762257,0.928075816,0.013322401,0.036530447,1.098661143,0.417140932,0.41898504,0.001844107
0.402383317,1.292985747,0.058171295,0.027405162,0.452415611,0.595772662,0.58135444,0.014418223
2.385940275,1.359321808,0.012397585,0.030289455,0.18018845,0,-0.000257681,0.000257681
1.29180734,0.07986565,0.047656968,0.010202179,0.429190776,0.000922521,-5.16E-05,0.000974167
1.072879421,0.747037248,0.053771745,0.042253533,0.463281359,0.129651393,0.13333188,0.003680487
1.031817639,1.444177281,0.015466946,0.017798254,0.223039396,0.089417791,0.09706023,0.007642443
2.791881391,0.023799107,0.004105685,0.015160182,0.969303865,0,-0.000391434,0.000391434
1.208400901,0.240915396,0.069776923,0.037637542,1.768432879,0.27461457,0.26271063,0.01190394
4.688507994,0.12657125,0.00104507,0.048536905,1.216738375,3.83E-05,-0.000399272,0.000437571
4.903008484,0.42276458,0.04978123,0.016941826,0.954828691,0.002314753,0.000959755,0.001354998
4.561414307,0.825953147,0.018142778,0.001286721,0.871634424,0.017539744,0.021783935,0.004244191
4.261838953,0.55765796,0.066679322,0.020674962,0.449837554,0,-0.000347643,0.000347643
4.25734223,0.017166876,0.028695036,0.025389282,1.595069782,0,-0.000278011,0.000278011
0.938846926,1.191527738,0.077967694,0.013551313,0.409319888,0.234561684,0.23333183,0.001229854
0.904816611,0.067420528,0.057681933,0.043559757,0.195545873,0.096183941,0.15143944,0.055255503
2.121915256,1.816336123,0.05839653,0.020124644,1.976817154,0.721100963,0.7135918,0.007509149
3.53409197,0.11212903,0.023589304,0.010213073,1.595083691,0.002977975,-8.41E-05,0.003062052
3.236129025,0.701945791,0.077967694,0.027852444,1.12552745,0.083694544,0.08641832,0.002723779
3.445461242,0.686398248,0.068676091,0.011718029,0.82017382,0.018392748,0.021832906,0.003440157
0.293721675,0.04332628,0.053152082,0.00394002,0.929978179,0.706783261,0.70197916,0.004804101
0.784065172,0.013822437,0.075788925,0.017402329,0.367904148,0.216515261,0.20276172,0.013753537
2.883250047,0.884965277,0.04842836,0.010680152,1.036328239,0.112657905,0.10588401,0.006773897
1.816836506,1.359321808,0.041578696,0.001111801,0.396638215,0.035313858,0.036892187,0.001578329
0.274117195,1.172413869,0.000404174,0.019222044,0.393752083,0.703816064,0.71713483,0.013318769
2.466677495,0.835314959,0.074634455,0.049452256,1.140463255,0.158755179,0.15636562,0.002389561
1.45148273,0.621082191,0.072040333,0.03199663,0.521973805,0.052547016,0.04661823,0.005928786
1.732734454,1.688763153,0.037305905,0.049997472,0.713821581,0.175978991,0.16718759,0.008791405
4.600171086,0.884965277,0.04102335,0.001854304,1.771126734,0.288267093,0.3027259,0.014458819
2.053798363,0.854682241,0.047936279,0.038783618,0.342210257,0.001830812,-5.55E-06,0.00183636
3.387965177,1.134176164,0.070752672,0.047093201,0.738942184,0.036154893,0.040994078,0.004839185
4.207398297,0.835314959,0.045892682,0.023664449,1.407463515,0.152958878,0.15398704,0.001028157
4.516882486,1.887926712,0.00575511,0.003747434,1.216524175,0.286502439,0.27546117,0.011041272
0.274117195,1.384451241,0.006284107,0.038320285,0.387891663,0.676799162,0.6791135,0.002314345
2.553099162,0.886507245,0.051967012,0.045501171,1.013390924,0.118472217,0.1144012,0.004071019
2.702929189,1.310325333,0.008583977,0.01349639,0.378898559,0.002470365,-5.22E-05,0.002522584
1.424674686,0.683422944,0.048131725,0.01444208,1.103689283,0.247407977,0.26145965,0.014051672
0.495367528,1.589313676,0.013274867,0.026879775,1.489361933,0.72876445,0.7225983,0.006166136
3.987245757,1.403455743,0.026335674,0.037484889,0.993952856,0.115171918,0.11655918,0.001387259
1.337204378,0.649812321,0.060056397,0.017441319,0.224000115,0.006574162,0.018133294,0.011559132
1.320132182,0.395249357,0.00873265,0.015007911,1.699869438,0.323620711,0.31947345,0.004147266
1.345182168,1.589313676,0.027917438,0.019548379,1.817495799,0.68923781,0.68460655,0.004631258
1.249835021,1.060573906,0.024023046,0.002421336,0.175227299,0.01337744,0.003575401,0.009802039
4.028536198,0.23151578,0.013742907,0.02545497,1.998007504,0.057751114,0.06559119,0.007840072
1.386829118,0.837046274,0.034353452,0.018556055,1.463888012,0.411439684,0.4070386,0.004401085
2.495125489,1.808306187,0.046744862,0.006657746,0.545936817,0.066063702,0.06331343,0.00275027
2.745357513,1.79108481,0.064557007,0.034005003,0.847302873,0.174277968,0.1637055,0.01057247
3.899343833,1.30965482,0.003436754,0.039314636,1.699869438,0.393954085,0.39269227,0.001261817
0.618647785,0.708647544,0.063122499,0.049599754,0.961540627,0.471799263,0.47004524,0.001754025
4.02913718,1.612547397,0.011833467,0.031660395,0.813264791,0.069782363,0.07095936,0.001176997
0.431276196,0.762234948,0.075000034,0.035598868,0.215239444,0.565917532,0.568151,0.002233465
3.988270161,1.959648344,0.07966533,0.006748645,0.385825507,0.003556778,0.001952756,0.001604022
3.78432649,1.790119744,0.01342036,0.019975915,1.431394951,0.400567399,0.4026151,0.002047701
4.347438345,0.951555982,0.046365812,0.009771299,1.971486726,0.39748067,0.38818553,0.009295139
1.527780289,0.261798627,0.051228969,0.007915267,1.419404111,0.152822178,0.1383023,0.014519881
2.745357513,0.819178382,0.049429134,0.039961271,1.574448719,0.280713139,0.2856338,0.004920663
2.517820577,1.275859289,0.049298405,0.01716872,0.650143231,0.059687801,0.05511722,0.004570582
2.28312767,0.614116105,0.02215646,0.01552194,0.475292171,0.002639337,0.001118443,0.001520894
3.398281229,0.715048902,0.055385832,0.012620775,1.595069782,0.218671179,0.21595405,0.002717129
2.272914561,1.712875936,0.00104507,0.026879775,0.615466381,0.081208248,0.07866287,0.002545376
3.439801104,0.257025623,0.075311092,0.046018192,1.204157465,0.008850491,0.002005929,0.006844562
3.46594229,1.634220685,0.000560276,0.023902039,0.298285511,6.93E-05,-0.000222363,0.000291708
3.103514147,1.704582473,0.067874618,0.021944349,0.847302873,0.149464984,0.15627876,0.006813775
1.346558356,1.444740445,0.025802968,0.032783437,0.138635342,0.002347501,-0.000215095,0.002562596
4.69213823,1.240463871,0.004034556,0.042071509,1.176231351,0.129596477,0.1261161,0.00348038
4.88137925,1.68257159,0.000156432,0.026953575,1.373335845,0.295412096,0.29667208,0.00125998
3.381583322,1.669012316,0.011637106,0.039245098,0.315872105,0.000189786,-0.000188549,0.000378336
4.069979508,1.35241848,0.006959769,0.006919869,0.733664284,0.033282324,0.03430756,0.001025238
3.096301485,0.214232122,0.04349348,0.023664449,0.847302873,0.000403171,-0.000136681,0.000539852
3.084019182,1.571229298,0.010061606,0.010722951,0.944490633,0.167316858,0.16539106,0.001925801
4.516882486,1.610272672,0.043738782,0.033725223,1.489361933,0.357728651,0.3632565,0.005527864
4.905695692,1.870339518,0.045679207,0.017381287,1.465376308,0.400787214,0.3995442,0.001243005
1.705393143,1.748383552,0.071930991,0.03341407,1.418477194,0.534775523,0.52653915,0.008236376
2.343435499,0.208556867,0.079577545,0.004785998,1.703383285,0.081058504,0.078894764,0.00216374
4.714906836,1.661397837,0.030652419,0.016034301,0.991675566,0.132247799,0.13608685,0.003839052
2.439578811,1.384993547,0.071743739,0.039901796,1.514394873,0.435928036,0.43624583,0.000317793
3.744398215,0.954912342,0.019050144,0.046306652,0.390157007,3.63E-05,-0.000237311,0.000273646
1.74195598,1.046603075,0.003978546,0.024973425,0.069200064,0,-0.000246336,0.000246336
3.632279278,1.054228519,0.00882769,0.048342917,1.583666741,0.288143731,0.28499952,0.003144211
1.344108828,1.355737379,0.008583977,0.019975915,1.003994687,0.345832678,0.3361167,0.009715976
3.239141731,1.923883941,0.026946708,0.010256096,1.612242408,0.555060351,0.5567113,0.001650965
2.127482283,1.218456494,0.010061606,0.006413249,1.848251724,0.563549019,0.57354474,0.009995721
4.25734223,1.974736184,0.045686228,0.019811581,1.155500638,0.278468146,0.27286872,0.005599424
1.314311922,0.937217008,0.007081638,0.049997472,0.384346828,0.045802337,0.04375609,0.002046247
4.388349801,0.962459221,0.049361638,0.001661835,1.139685335,0.097187146,0.092516474,0.004670671
2.28312767,0.499446487,0.008212449,0.016004617,0.731961588,0.017474863,0.017751599,0.000276736
3.284941681,1.798354154,0.051692983,0.024314933,0.68420091,0.074287926,0.07415435,0.000133579
1.935821242,1.55846132,0.007081638,0.018510126,0.066147378,0,-0.000322643,0.000322643
1.914581356,1.702158969,0.067763234,0.020132665,1.421264235,0.522512385,0.53071964,0.008207253
2.519184987,1.355737379,0.039175075,0.007272768,1.771965487,0.54733876,0.54504955,0.002289211
1.978461834,0.794382838,0.025307779,0.021564235,0.138635342,0,-0.000307322,0.000307322
0.499250402,0.301816139,0.056633601,0.035186382,0.510801173,0.499037704,0.50055605,0.001518348
4.903008484,1.080439253,0.004659338,0.045348671,1.064616554,0.066078958,0.06608577,6.81E-06
1.641561518,0.280622237,0.025766896,0.015810814,1.289187856,0.115885162,0.10868846,0.007196704
2.796328698,0.233760024,0.040504811,0.019327612,0.961597753,0.003679634,-6.43E-06,0.003686064
0.60512356,0.80969602,0.053787936,0.046424213,1.187209761,0.536421386,0.53683853,0.000417145
3.227775691,1.355188693,0.033790411,0.031636866,0.453293753,0.00412809,0.003654143,0.000473948
0.54001069,1.08064259,0.079559403,0.010696357,1.639337345,0.72310546,0.7106347,0.012470751
4.951026598,1.079317269,0.071724558,0.045196238,0.948093918,0.044273032,0.044289216,1.62E-05
2.677177717,1.174405338,0.036521811,0.045793519,0.787673691,0.075248119,0.07644735,0.001199234
4.273673839,0.245553208,0.052849228,0.030045221,0.389146205,0,-0.000350794,0.000350794
2.130157908,1.62950802,0.00889131,0.046300674,1.371354659,0.422178521,0.42377177,0.001593248
2.37033751,1.936297936,0.049429134,0.016081806,1.352460667,0.490510583,0.494825,0.004314422
2.927242001,1.460903032,0.071011071,0.048798407,1.312097244,0.321899794,0.31274983,0.009149962
2.927242001,0.603505989,0.078529729,0.028292497,0.474690357,0.000413674,-0.000249044,0.000662718
2.858123481,0.175136692,0.000156432,0.008099616,0.235969584,0,-0.000528394,0.000528394
0.297083577,0.02505074,0.053493832,0.029337037,0.880057273,0.702579622,0.7014431,0.001136546
1.297038874,0.954912342,0.013003146,0.019459259,1.819566625,0.564502226,0.56030667,0.004195557
0.861963529,0.234086129,0.048212885,0.033725223,1.276682877,0.300121867,0.30031684,0.000194974
0.64802848,0.657013811,0.002712734,0.046448101,0.189065616,0.32322368,0.3151321,0.008091568
1.29205856,1.136613405,0.026664169,0.000367206,0.917012274,0.30588341,0.29748574,0.008397671
3.507277951,1.989280791,0.060188109,0.007915267,1.438116911,0.485012328,0.47652107,0.008491253
4.788453955,0.379620621,0.046365812,0.034531059,0.19676799,0,-0.00031952,0.00031952
0.775647992,0.687179262,0.026674854,0.035243454,1.026700712,0.404888131,0.3916041,0.013284035
1.649044173,1.176175443,0.050269332,0.004547832,0.251963044,0.007240367,0.006935369,0.000304998
1.937520173,0.191729181,0.029777978,0.045793519,1.214185495,0.036293622,0.033264432,0.00302919
0.221992745,1.573631218,0.040344501,0.015503192,0.342210257,0.767569302,0.7477808,0.019788502
3.425174179,1.782830175,0.059300088,0.040346328,1.266053908,0.330628862,0.32223168,0.008397182
3.431250122,0.422963917,0.06647895,0.006323884,1.579914228,0.10131033,0.09924859,0.002061742
4.381119628,1.008340447,0.069986548,0.031050165,1.371024536,0.180074131,0.17391692,0.00615721
2.404141584,0.683422944,0.078103256,0.037786935,0.353883821,0.000230629,-0.000234654,0.000465284
0.967360174,1.723153784,0.024086771,0.021193825,0.438652958,0.232877732,0.23392858,0.001050844
3.986934192,0.854682241,0.020288847,0.03876673,1.139685335,0.079969154,0.07948088,0.000488275
1.16876487,1.595558928,0.035227954,0.042257666,1.525127124,0.594562713,0.5904131,0.00414962
3.10707828,1.158810535,0.018608361,0.048131179,1.771126734,0.420520077,0.41162962,0.008890459
1.072674832,1.879770865,0.075873701,0.010866862,0.172575227,0.1169288,0.11854247,0.00161367
3.388968769,1.241122279,0.069513951,0.040944857,0.83231592,0.070621957,0.07103644,0.000414486
2.570557099,0.422788185,0.040401093,0.013563641,1.286565058,0.083396953,0.07419377,0.009203185
2.276366069,0.234086129,0.068031875,0.008454342,0.215239444,0,-0.000724002,0.000724002
4.599196477,0.762234948,0.047519687,0.034382417,1.176231351,0.060085622,0.059346188,0.000739434
4.342182196,1.414898941,0.033790411,0.022334533,1.576650098,0.367479799,0.36683714,0.000642655
0.949556072,0.66029437,0.060141158,0.002013928,0.155949749,0.10302029,0.1084446,0.005424312
0.411291082,0.962459221,0.03835281,0.018510126,1.734515598,0.751838081,0.7485676,0.0032705
